EventType,EventDate,City,State,Country,HasSafetyRec,ReportType,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,X,Year,Month,Day,Hour,CauseCategory
ACC,2016-04-24T18:06:00Z,Clements,California,United States,FALSE,DirectorBrief,None,0,0,0,38.197776,-121.076667,DG FLUGZEUGBAU GMBH,DG 800B,GLI,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,24,0,Pilot Error
ACC,2016-04-24T16:00:00Z,Littleton,North Carolina,United States,FALSE,DirectorBrief,None,0,0,0,36.479442,-77.923614,MAULE,M 7-235B,AIR,NONE,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,24,0,Pilot Error
ACC,2016-04-24T15:30:00Z,Marana,Arizona,United States,FALSE,DirectorBrief,Minor,0,0,1,32.264999,-111.123611,BURKHART GROB FLUGZEUGBAU,G103 TWIN ASTIR,GLI,AZ67,FALSE,0,PERS,91,Substantial,VMC,TUCSON SOARING CLUB INC,Completed,NA,2016,April,24,0,Mid-Air Collision
ACC,2016-04-24T14:00:00Z,Sterling City,Texas,United States,FALSE,DirectorBrief,None,0,0,0,31.642778,-100.968612,CESSNA,150,AIR,64F,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,24,0,Pilot Error
ACC,2016-04-24T10:45:00Z,Hempstead,Texas,United States,FALSE,DirectorBrief,None,0,0,0,30.121665,-96.086669,PROBST,ZENAIR 601XL,AIR,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,24,0,Mechanical Failure
ACC,2016-04-23T18:30:00Z,Culver,Indiana,United States,FALSE,DirectorBrief,Serious,0,1,0,41.210277,-86.371391,BUCKEYE INDUSTRIES,DREAM MACHINE,ULTR,NA,FALSE,1,PERS,91,Substantial,VMC,Michael D. Wood,Completed,NA,2016,April,23,0,Pilot Error
ACC,2016-04-23T18:00:00Z,Talkeetna,Alaska,United States,FALSE,DirectorBrief,Minor,0,0,1,62.715278,-151.320831,PIPER,PA18S,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,23,0,Pilot Error
ACC,2016-04-23T15:45:00Z,Wasilla,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.559722,-149.705001,JIM RIGGS,AK RIDGE RUNNER,AIR,89AK,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,23,0,Mechanical Failure
ACC,2016-04-23T14:00:00Z,Brimfield,Illinois,United States,FALSE,DirectorBrief,Minor,0,0,2,40.837223,-89.889724,CESSNA,172,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,23,0,Mechanical Failure
ACC,2016-04-23T11:00:00Z,Ramona,California,United States,FALSE,DirectorBrief,Minor,0,0,1,33.038612,-116.912498,BELLANCA,7ECA,AIR,RNM,FALSE,1,PERS,91,Substantial,VMC,JULIE KEANE AVIATION INC,Completed,NA,2016,April,23,0,Pilot Error
ACC,2016-04-23T10:20:00Z,Jasper,Alabama,United States,FALSE,DirectorBrief,None,0,0,0,33.901943,-87.313888,CHAMPION,7AC,AIR,JFX,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,23,0,Pilot Error
ACC,2016-04-23T09:30:00Z,Defuniak Springs,Florida,United States,FALSE,DirectorBrief,None,0,0,0,30.731111,-86.153892,LOGAN JERRY L,GN 1 AIRCAMPER,AIR,54J,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,23,0,Pilot Error
ACC,2016-04-22T17:00:00Z,Denver,Colorado,United States,FALSE,DirectorBrief,Minor,0,0,1,39.784168,-104.537498,HELICYCLE/MORRISEY RR,RM-1,HELI,FTG,TRUE,1,PERS,91,Substantial,VMC,TurbineV LLC.,Completed,NA,2016,April,22,0,Pilot Error
ACC,2016-04-21T17:45:00Z,Zionsville,Indiana,United States,FALSE,DirectorBrief,Minor,0,0,2,40.030555,-86.251388,CESSNA Aircraft,162,AIR,TYQ,FALSE,1,INST,91,Substantial,VMC,Montgomery Aviaiton,Completed,NA,2016,April,21,0,Weather Conditions
ACC,2016-04-21T16:15:00Z,Bixby,Oklahoma,United States,FALSE,DirectorBrief,None,0,0,0,35.993057,-95.886665,CESSNA,150J,AIR,RVS,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,21,0,Mechanical Failure
ACC,2016-04-21T15:45:00Z,Woodland,Washington,United States,FALSE,DirectorBrief,Fatal,1,2,0,45.901668,-122.73722,MOONEY AIRCRAFT CORP.,M20K,AIR,W27,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,21,0,Pilot Error
ACC,2016-04-21T12:40:00Z,Sand Springs,Oklahoma,United States,FALSE,DirectorBrief,Minor,0,0,1,36.186668,-96.150001,MOONEY,M20C,AIR,OWP,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,21,0,Pilot Error
ACC,2016-04-21T12:12:00Z,Los Fresnos,Texas,United States,FALSE,DirectorBrief,Serious,0,1,0,26.071666,-97.476387,BELL,47G-2A,HELI,NA,FALSE,1,AAPL,137,Destroyed,VMC,"Hendrickson Flying Service, Inc.",Completed,NA,2016,April,21,0,Pilot Error
ACC,2016-04-20T23:00:00Z,Church Hill,Maryland,United States,FALSE,DirectorBrief,None,0,0,0,39.139742,-75.985247,CIRRUS,SR22,AIR,PVT,FALSE,1,PERS,91,Substantial,VMC,HAM Aviation LLC,Completed,NA,2016,April,20,0,Pilot Error
ACC,2016-04-20T12:43:00Z,Camarillo,California,United States,FALSE,DirectorBrief,None,0,0,0,34.213611,-119.094444,CESSNA,172,AIR,CMA,FALSE,1,INST,91,Substantial,VMC,Camarillo Flight School,Completed,NA,2016,April,20,0,Pilot Error
ACC,2016-04-20T12:30:00Z,Myerstown,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,40,-76,BELL,47D1,HELI,9D4,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,April,20,0,Mechanical Failure
ACC,2016-04-20T10:00:00Z,Chugiak,Alaska,United States,FALSE,DirectorBrief,Fatal,4,0,0,61.38861,-149.56166,CESSNA,172,AIR,NA,FALSE,1,OWRK,91,Substantial,VMC,70 North LLC,Completed,NA,2016,April,20,0,Bird Strike
ACC,2016-04-19T22:15:00Z,Slidell,Louisiana,United States,FALSE,DirectorBrief,Fatal,2,0,0,30.360277,-89.823333,BEECH,65 A90 1,AIR,ASD,FALSE,2,PUBL,PUBU,Destroyed,VMC,ST TAMMANY PARISH MOSQUITO ABATEMENT DIS,Completed,NA,2016,April,19,0,Pilot Error
ACC,2016-04-19T15:30:00Z,Tannersville,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,41.064445,-75.251945,CHAMPION,7ECA,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,19,0,Mechanical Failure
ACC,2016-04-19T13:44:00Z,Stevensville,Maryland,United States,FALSE,DirectorBrief,Fatal,2,0,0,38.974998,-76.322219,VANS,RV12,AIR,W29,FALSE,1,PERS,91,Substantial,VMC,Yoxford Air LLC,Completed,NA,2016,April,19,0,Pilot Error
ACC,2016-04-18T20:30:00Z,Palmer,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.495834,-149.142501,PIPER,PA 18,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,18,0,Pilot Error
ACC,2016-04-18T20:10:00Z,Westmoreland,New York,United States,FALSE,DirectorBrief,Fatal,2,0,1,43.113609,-75.422225,CESSNA,172,AIR,NA,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2016,April,18,0,Pilot Error
ACC,2016-04-18T19:05:00Z,Selma,California,United States,FALSE,DirectorBrief,Minor,0,0,2,36.561668,-119.632499,CESSNA,182A,AIR,NA,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,April,18,0,Mechanical Failure
ACC,2016-04-18T18:10:00Z,Burlington,Washington,United States,FALSE,DirectorBrief,None,0,0,0,48.470554,-122.421669,SILVAIRE,LUSCOMBE 8A,AIR,BVS,FALSE,1,PERS,91,Substantial,VMC,Lyle E. Mooney and Steve McClean,Completed,NA,2016,April,18,0,Pilot Error
ACC,2016-04-18T16:30:00Z,Okeechobee,Florida,United States,FALSE,DirectorBrief,Minor,0,0,0,27.434999,-80.677223,PIPER,PA28,AIR,NA,FALSE,1,INST,91,Substantial,VMC,FLIGHTSAFETY INTERNATIONAL INC,Completed,NA,2016,April,18,0,Mechanical Failure
ACC,2016-04-18T13:24:00Z,Arden Hills,Minnesota,United States,FALSE,DirectorBrief,Minor,0,0,1,45.084167,-93.158607,BELL,206,HELI,NA,FALSE,1,PUBS,PUBU,Substantial,VMC,Minnesota Department of Public Safety,Completed,NA,2016,April,18,0,Mechanical Failure
ACC,2016-04-18T12:00:00Z,Palmer,Alaska,United States,FALSE,DirectorBrief,Minor,0,0,1,61.594722,-149.088058,GARY A JAMIESON,JA30 SUPERSTOL,AIR,PAQ,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,18,0,Pilot Error
ACC,2016-04-18T10:10:00Z,Kilbourne,Louisiana,United States,FALSE,DirectorBrief,Fatal,1,0,0,32.999721,-91.315002,AIR TRACTOR INC,AT 502,AIR,NA,FALSE,1,AAPL,137,Destroyed,VMC,PIONEER FLYING SERVICE INC,Completed,NA,2016,April,18,0,Pilot Error
ACC,2016-04-17T17:29:00Z,Avalon,California,United States,FALSE,DirectorBrief,Serious,0,2,0,33.408054,-118.412223,CESSNA,172,AIR,KAVX,FALSE,1,PERS,91,Destroyed,VMC,NA,Completed,NA,2016,April,17,0,Pilot Error
ACC,2016-04-16T17:50:00Z,Burgaw,North Carolina,United States,FALSE,DirectorBrief,Minor,0,0,1,34.580001,-77.944999,COSTRUZIONI AERONAUTICHE TECNA,P2008,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,16,0,Pilot Error
ACC,2016-04-16T14:05:00Z,Baltimore,Maryland,United States,FALSE,DirectorBrief,None,0,0,0,39.173053,-76.690277,BELL,206,HELI,BWI,FALSE,1,AOBV,91,Destroyed,VMC,Sky River Helicopters,Completed,NA,2016,April,16,0,Pilot Error
ACC,2016-04-15T20:55:00Z,Jasper,Georgia,United States,FALSE,DirectorBrief,None,0,0,0,34.445556,-84.445831,EUROCOPTER FRANCE,AS350,HELI,NONE,FALSE,1,NA,135,Substantial,VMC,AirMethods Corporation,Completed,NA,2016,April,15,0,Pilot Error
ACC,2016-04-15T19:32:00Z,Stillwater,Oklahoma,United States,FALSE,DirectorBrief,None,0,0,0,36.168609,-97.086944,CESSNA,172,AIR,SWO,FALSE,1,INST,91,Substantial,VMC,SPARTAN EDUCATION LLC.,Completed,NA,2016,April,15,0,Pilot Error
ACC,2016-04-14T17:24:00Z,San Diego,California,United States,FALSE,DirectorBrief,Serious,0,1,0,32.733612,-117.18972,BOEING,737 76Q,AIR,KSAN,FALSE,2,NA,121,None,VMC,SOUTHWEST AIRLINES CO,Completed,NA,2016,April,14,0,Mechanical Failure
ACC,2016-04-14T16:30:00Z,Wartburg,Tennessee,United States,FALSE,DirectorBrief,Minor,0,0,1,36.106666,-84.595558,CESSNA,175,AIR,NA,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,April,14,0,Mechanical Failure
ACC,2016-04-14T10:17:00Z,Moorestown,Michigan,United States,FALSE,DirectorBrief,Minor,0,0,1,44.52222,-85.103057,CESSNA,182,AIR,HTL,FALSE,1,AOBV,91,Substantial,VMC,Robert E. Metzger,Completed,NA,2016,April,14,0,Bird Strike
ACC,2016-04-14T09:22:00Z,Mansfield,Ohio,United States,FALSE,DirectorBrief,None,0,0,0,40.821388,-82.51667,CZECH SPORT AIRCRAFT AS,PIPER SPORT,AIR,MFD,FALSE,1,PERS,91,Substantial,VMC,Pilot,Completed,NA,2016,April,14,0,Pilot Error
ACC,2016-04-13T13:30:00Z,Deland,Florida,United States,FALSE,DirectorBrief,Minor,0,0,1,29.104166,-81.31472,ATKINSON,EAGLET,GLI,1J6,TRUE,2,PERS,91,Substantial,VMC,John Charter,Completed,NA,2016,April,13,0,Mechanical Failure
ACC,2016-04-13T12:05:00Z,Death Valley,California,United States,FALSE,DirectorBrief,None,0,0,0,36.460556,-116.879722,CESSNA,421C,AIR,L06,FALSE,2,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,13,0,Runway/Takeoff Issues
ACC,2016-04-12T12:35:00Z,Lee's Summit,Missouri,United States,FALSE,DirectorBrief,None,0,0,0,38.963611,-94.371665,CESSNA AIRCRAFT CO,E162,AIR,LXT,FALSE,1,INST,91,Substantial,VMC,Air Associates Inc.,Completed,NA,2016,April,12,0,Mechanical Failure
ACC,2016-04-12T10:35:00Z,Chandler,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,33.269165,-111.811111,MONOCOUPE,110,AIR,CHD,FALSE,1,FLTS,91,Substantial,VMC,WHITE JAMES L,Completed,NA,2016,April,12,0,Pilot Error
ACC,2016-04-10T20:07:00Z,Bayport,New York,United States,FALSE,DirectorBrief,Serious,0,2,0,40.752777,-73.053611,PIPER,PA 28-140,AIR,23N,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,10,0,Mechanical Failure
ACC,2016-04-10T16:34:00Z,Caldwell,Texas,United States,FALSE,DirectorBrief,None,0,0,0,30.515556,-96.70417,CIRRUS DESIGN CORP,SR20,AIR,RWV,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,10,0,Pilot Error
ACC,2016-04-09T18:00:00Z,Fentress,Texas,United States,FALSE,DirectorBrief,None,0,0,0,29.768611,-97.775558,DEHAVILLAND,DHC 6 TWIN OTTER,AIR,XS90,FALSE,2,SKYD,91,Substantial,VMC,DILKARA LEASING LLC.,Completed,NA,2016,April,9,0,Pilot Error
ACC,2016-04-09T16:30:00Z,Pantego,North Carolina,United States,FALSE,DirectorBrief,Minor,0,0,1,35.634445,-76.75389,PIPER,PA22,AIR,NA,FALSE,1,AOBV,91,Substantial,VMC,MALVIN R. RESPESS,Completed,NA,2016,April,9,0,Pilot Error
ACC,2016-04-09T10:51:00Z,Taylor,Texas,United States,FALSE,DirectorBrief,Fatal,2,0,0,30.686388,-97.292221,ROCKWELL,690B,AIR,NA,FALSE,2,INST,91,Destroyed,VMC,Pilot,Completed,NA,2016,April,9,0,Mechanical Failure
ACC,2016-04-09T10:30:00Z,Chesterfield,Missouri,United States,FALSE,DirectorBrief,None,0,0,0,38.659999,-90.64611,CESSNA,A185,AIR,SUS,FALSE,1,PERS,91,Substantial,VMC,EARTH ANGEL AVIATORS INC.,Completed,NA,2016,April,9,0,Pilot Error
ACC,2016-04-09T09:50:00Z,Ocala,Florida,United States,FALSE,DirectorBrief,Fatal,1,1,0,29.173889,-82.224166,MOONEY,M20K,AIR,OCF,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,9,0,Pilot Error
ACC,2016-04-08T17:30:00Z,South St. Paul,Minnesota,United States,FALSE,DirectorBrief,None,0,0,0,44.857498,-93.033058,TL ULTRALIGHT SRO,TL-3000 SIRIUS,AIR,SGS,FALSE,1,PERS,91,Substantial,VMC,Air Associates of Missouri,Completed,NA,2016,April,8,0,Pilot Error
ACC,2016-04-08T16:02:00Z,Midlothian,Texas,United States,FALSE,DirectorBrief,Fatal,1,0,1,32.452777,-96.91333,BELLANCA,7GCBC,AIR,JWY,FALSE,1,INST,91,Substantial,VMC,BIG Q AVIATION,Completed,NA,2016,April,8,0,Mechanical Failure
ACC,2016-04-08T12:05:00Z,Jesup,Georgia,United States,FALSE,DirectorBrief,Serious,0,1,0,31.552221,-81.870277,GRANGER MICHAEL D,SONEX,AIR,JES,TRUE,NA,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,8,0,Pilot Error
ACC,2016-04-08T10:30:00Z,Weatherford,Texas,United States,FALSE,DirectorBrief,Serious,0,1,0,32.771389,-97.73944,HUGHES,369,HELI,TE93,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,8,0,Pilot Error
ACC,2016-04-08T10:14:00Z,Angoon,Alaska,United States,FALSE,DirectorBrief,Fatal,3,1,0,57.277778,-134.242782,CESSNA,206,AIR,NA,FALSE,1,NA,135,Substantial,IMC,SUNRISE AVIATION,Completed,NA,2016,April,8,0,Pilot Error
INC,2016-04-07T19:36:00Z,Dallas,Texas,United States,FALSE,DirectorBrief,NA,0,0,0,32.89722,-97.03778,"EMBRAER S A, BOEING","EMB-505, 737 823","AIR,AIR",DFW,"FALSE,FALSE","2,2",NA,"135,121","None,None",VMC,"NETJETS SALES INC,American Airlines",Completed,NA,2016,April,7,0,Mechanical Failure
ACC,2016-04-07T04:00:00Z,Galliano,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,29.438055,-90.262496,AGUSTAWESTLAND PHILADELPHIA,AW139,HELI,GAO,FALSE,2,OWRK,91,Substantial,VMC,CHEVRON USA INC,Completed,NA,2016,April,7,0,Mechanical Failure
ACC,2016-04-06T17:10:00Z,Supai,Arizona,United States,FALSE,DirectorBrief,Minor,0,0,1,36.146389,-112.758613,BELL,206,HELI,NA,FALSE,1,EXLD,133,Substantial,VMC,Airwest Helicopters LLC.,Completed,NA,2016,April,6,0,Pilot Error
ACC,2016-04-06T16:30:00Z,Hilton Head Island,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,32.240554,-80.719718,FLIGHT DESIGN,CTSW,AIR,HXD,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,6,0,Pilot Error
ACC,2016-04-06T16:30:00Z,Palmer,Alaska,United States,FALSE,DirectorBrief,None,0,0,0,61.256668,-148.582504,PIPER,PA 22-160,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,6,0,Pilot Error
ACC,2016-04-06T09:45:00Z,Payson,Arizona,United States,FALSE,DirectorBrief,None,0,0,0,34.256942,-111.339164,CESSNA,172,AIR,PAN,FALSE,1,INST,91,Substantial,VMC,Westwind School of Aeronautics,Completed,NA,2016,April,6,0,Pilot Error
ACC,2016-04-05T02:00:00Z,Hulbert,Oklahoma,United States,FALSE,DirectorBrief,Minor,0,0,2,35.954723,-95.135276,BEECH,A23,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,5,0,Pilot Error
ACC,2016-04-04T17:10:00Z,Pigeon Forge,Tennessee,United States,FALSE,DirectorBrief,Fatal,5,0,0,35.825279,-83.568336,BELL,206,HELI,6TN3,FALSE,1,AOBV,91,Destroyed,VMC,GREAT SMOKY MOUNTAIN HELICOPTERS INC,Completed,NA,2016,April,4,0,Mechanical Failure
ACC,2016-04-04T13:00:00Z,Punta Gorda,Florida,United States,FALSE,DirectorBrief,None,0,0,0,26.912221,-81.993331,CESSNA,172,AIR,PGD,FALSE,1,PERS,91,Substantial,VMC,CAREER FLIGHT TRAINING AND AIRCRAFT RENTAL LLC.,Completed,NA,2016,April,4,0,Pilot Error
ACC,2016-04-03T14:58:00Z,Spring,Texas,United States,FALSE,DirectorBrief,None,0,0,0,30.061944,-95.55278,BOEING,A75N1(PT17),AIR,DWH,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,3,0,Pilot Error
INC,2016-04-03T14:45:00Z,Jacksonville,Florida,United States,FALSE,DirectorBrief,NA,0,0,0,28.759166,-82.260276,"MOONEY, CESSNA","M20R, R172K","AIR,AIR",NA,"FALSE,FALSE","1,1","PERS,PERS","91,091","None,None",VMC,NA,Completed,NA,2016,April,3,0,Mechanical Failure
ACC,2016-04-03T13:30:00Z,Kinder,Louisiana,United States,FALSE,DirectorBrief,None,0,0,0,30.231388,-92.584167,CHAMPION,7ECA,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,Jerry D. Barnhill,Completed,NA,2016,April,3,0,Pilot Error
ACC,2016-04-03T09:50:00Z,Orangeburg,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,33.453334,-80.859725,CESSNA,172,AIR,OGB,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,3,0,Pilot Error
ACC,2016-04-02T21:05:00Z,Guthrie,Oklahoma,United States,FALSE,DirectorBrief,Minor,0,0,1,35.851387,-97.416114,LAMB-ROBIN,BOWERS FLY BABY,AIR,GOK,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,2,0,Pilot Error
ACC,2016-04-02T18:07:00Z,Hurley,Mississippi,United States,FALSE,DirectorBrief,None,0,0,0,30.675277,-88.430557,CESSNA,175B,AIR,NA,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,2,0,Pilot Error
ACC,2016-04-02T16:30:00Z,South Harrison Township,New Jersey,United States,FALSE,DirectorBrief,Minor,0,0,1,39.688888,-75.256111,BUTTERHOF ANTHONY J,GINNY B,AIR,NA,TRUE,NA,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,2,0,Pilot Error
ACC,2016-04-02T16:00:00Z,Yukon,Oklahoma,United States,FALSE,DirectorBrief,None,0,0,0,35.600276,-97.706108,NORTH AMERICAN,AT6,AIR,HSD,FALSE,1,PERS,91,Substantial,VMC,"Twin Lakes Aviation, LLC.",Completed,NA,2016,April,2,0,Pilot Error
ACC,2016-04-02T10:15:00Z,Fallbrook,California,United States,FALSE,DirectorBrief,Fatal,1,5,0,33.338611,-117.158607,NOKES MATTHEW,LANCAIR IV P,AIR,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,2,0,Mechanical Failure
ACC,2016-04-01T18:20:00Z,Addison,Texas,United States,FALSE,DirectorBrief,None,0,0,0,32.968612,-96.836387,GILL CRAIG,LANCAIR IV P PROPJET,AIR,ADS,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,April,1,0,Mechanical Failure
ACC,2016-03-31T12:45:00Z,Shiprock,New Mexico,United States,FALSE,DirectorBrief,Serious,0,1,0,36.698333,-108.700553,CESSNA,180D,AIR,5V5,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,31,0,Pilot Error
ACC,2016-03-30T16:30:00Z,Long Island,North Carolina,United States,FALSE,DirectorBrief,Minor,0,0,1,35.65361,-80.959724,BEECH,F35,AIR,NC26,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,30,0,Pilot Error
ACC,2016-03-30T12:00:00Z,Frenchville,Maine,United States,FALSE,DirectorBrief,None,0,0,0,47.285556,-68.312774,BEECH,C23,AIR,FVE,FALSE,1,PERS,91,Substantial,VMC,MAINE INSTRUMENT FLIGHT,Completed,NA,2016,March,30,0,Pilot Error
ACC,2016-03-29T18:30:00Z,Beyersville,Texas,United States,FALSE,DirectorBrief,Serious,0,1,0,30.503334,-97.239723,AIR TRACTOR,AT-402,AIR,NA,FALSE,1,AAPL,137,Substantial,VMC,Ranspot Flying Service,Completed,NA,2016,March,29,0,Pilot Error
ACC,2016-03-29T15:00:00Z,Ridgeland,South Carolina,United States,FALSE,DirectorBrief,None,0,0,0,32.493331,-80.991943,WACO,CTO,AIR,3J1,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,29,0,Pilot Error
ACC,2016-03-29T11:50:00Z,Clarksville,Virginia,United States,FALSE,DirectorBrief,None,0,0,0,36.593887,-78.560836,SEWELL WILLIAM K,ZODIAC 601,AIR,W63,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,29,0,Pilot Error
ACC,2016-03-27T20:10:00Z,Louisville,Nebraska,United States,FALSE,DirectorBrief,Serious,0,1,0,40.963611,-96.196945,MATHIEU,CASSUTT,AIR,NA,TRUE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,27,0,Pilot Error
ACC,2016-03-27T17:36:00Z,Danville,Virginia,United States,FALSE,DirectorBrief,Minor,0,0,1,36.623332,-79.625274,PIPER,PA 23-250,AIR,NA,FALSE,2,PERS,91,Substantial,IMC,NA,Completed,NA,2016,March,27,0,Pilot Error
ACC,2016-03-27T12:47:00Z,Canadensis,Pennsylvania,United States,FALSE,DirectorBrief,Fatal,1,0,0,41.250556,-75.219169,ROBINSON,R44,HELI,NA,FALSE,1,PERS,91,Destroyed,IMC,NA,Completed,NA,2016,March,27,0,Pilot Error
ACC,2016-03-27T12:00:00Z,West Mifflin,Pennsylvania,United States,FALSE,DirectorBrief,None,0,0,0,40.354442,-79.929168,PIPER,PA28,AIR,AGC,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,27,0,Pilot Error
ACC,2016-03-26T16:30:00Z,Jamestown,North Dakota,United States,FALSE,DirectorBrief,None,0,0,0,46.926109,-98.683052,HUGHES,369,HELI,JMS,FALSE,1,FERY,91,Substantial,VMC,HAVERFIELD INTERNATIONAL INC,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T16:00:00Z,Marathon,Texas,United States,FALSE,DirectorBrief,Serious,0,1,0,30.20861,-103.252502,MATTHEWS H THOMAS,JODEL   F11 A,AIR,6TE2,TRUE,NA,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T15:00:00Z,Lake Dallas,Texas,United States,FALSE,DirectorBrief,None,0,0,0,33.132221,-97.014167,PPHU EKOLOT,KR-030 TOPAZ,AIR,30F,FALSE,1,PERS,91,Substantial,VMC,NIU GROUP AD INC,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T14:45:00Z,Kentland,Indiana,United States,FALSE,DirectorBrief,Minor,0,0,2,40.758888,-87.437774,PIPER,PA24,AIR,50I,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Mechanical Failure
ACC,2016-03-26T14:15:00Z,McNeil Island,Washington,United States,FALSE,DirectorBrief,None,0,0,0,47.197498,-122.700553,CESSNA,172L,AIR,NA,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T13:08:00Z,Charleston,West Virginia,United States,FALSE,DirectorBrief,Fatal,1,1,0,38.375831,-81.593055,CESSNA,172N,AIR,CRW,FALSE,1,INST,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Mechanical Failure
ACC,2016-03-26T12:15:00Z,Stephenville,Texas,United States,FALSE,DirectorBrief,Serious,0,2,0,32.223888,-98.182777,GRUMMAN AMERICAN AVN. CORP.,AA 1B,AIR,SEP,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T12:00:00Z,Homestead,Florida,United States,FALSE,DirectorBrief,None,0,0,0,25.505832,-80.553054,PIPER,PA24,AIR,X51,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T11:30:00Z,Sodus,New York,United States,FALSE,DirectorBrief,None,0,0,0,43.234722,-77.124725,ENSTROM,F280,HELI,SDC,FALSE,1,INST,91,Substantial,VMC,B.A.C. Services,Completed,NA,2016,March,26,0,Pilot Error
ACC,2016-03-26T10:00:00Z,Del Rio,Texas,United States,FALSE,DirectorBrief,Minor,0,0,2,29.372777,-100.927223,CESSNA,180A,AIR,KDRT,FALSE,1,PERS,91,Substantial,VMC,NA,Completed,NA,2016,March,26,0,Pilot Error
